id,Price,Rating_avg,Acidity,Intensity,Sweetness,Tannin,vintage.year,price_category
1974348,38.0,3.9,2.726704,4.6474304,2.1884143,3.384307,2005.0,medium
2046182,38.0,3.7,3.9096432,4.1951675,1.580289,4.0102983,2008.0,medium
13386215,37.5,4.5,3.0964708,4.817059,1.3917646,4.0635295,2012.0,medium
159078713,38.0,4.0,3.8478525,2.614631,1.2714363,2.3300402,2017.0,medium
156857176,37.35,3.8,4.4693966,4.034094,1.9385234,3.4946978,2018.0,medium
163609415,38.0,4.1,3.0736668,4.6992803,1.5383884,2.982564,2020.0,medium
2136286,38.0,3.9,3.124929,3.2985756,1.7531909,2.9616811,1997.0,medium
157037443,37.95,4.1,3.41664,4.0274787,1.4323353,3.2086627,2018.0,medium
141734135,37.95,4.3,3.3766503,4.298394,1.9571054,3.1026874,2016.0,medium
141329167,37.9,4.4,3.0537152,4.261539,1.9209723,3.1693687,2016.0,medium
1825838,38.0,3.7,3.4503238,4.098331,1.4037195,3.4643164,2006.0,medium
158560015,38.0,4.1,4.6400456,3.8046172,1.4631469,4.298846,2017.0,medium
159943447,38.0,3.9,3.9747655,3.7507813,1.9767188,3.6910546,2017.0,medium
159764421,37.51,3.9,3.905102,2.5257726,1.5823324,2.238484,2017.0,medium
2507204,37.5,4.2,3.1143074,3.5210013,1.6027733,3.1673687,2013.0,medium
159645257,37.5,3.6,2.9891076,4.161571,2.0041203,3.3538597,2019.0,medium
160175418,37.5,4.0,4.0154543,2.096622,1.6311777,2.1564462,2019.0,medium
3654675,38.0,3.8,4.3005815,3.3140805,1.5959197,3.8615997,2012.0,medium
8257424,37.9,4.1,4.640555,3.8284423,1.4777395,4.3189516,2009.0,medium
144641824,37.5,4.2,3.1357892,4.4881063,1.7328141,3.729127,2016.0,medium
16401509,37.9,4.0,4.699168,3.6753995,1.3409162,4.165348,2015.0,medium
154432800,37.98,4.1,4.003542,3.4239516,1.4148674,3.5960484,2014.0,medium
29998196,37.0,4.3,3.4196796,3.8924313,1.7968893,3.8305755,2015.0,medium
143790053,37.46,4.4,2.7739537,4.418151,1.7434883,3.339663,2015.0,medium
156463472,37.5,4.0,4.1302214,2.8842697,2.0917034,2.849292,2016.0,medium
150572114,38.0,4.0,3.5667863,4.7741733,1.6552826,3.4088497,2017.0,medium
3479626,37.95,4.1,4.660673,3.892807,1.4570462,4.3795495,2013.0,medium
147995638,38.0,4.1,4.3113537,1.8281009,1.5904973,2.3783705,2015.0,medium
133036253,37.9,4.1,3.136684,3.3026824,1.6966937,3.0754397,2016.0,medium
156398793,37.5,4.2,3.1122773,4.7082076,1.8294841,2.897696,2018.0,medium
160553893,37.78,4.1,3.3420706,4.465967,1.6588401,3.8203905,2019.0,medium
11443145,37.0,4.0,3.2868974,4.247076,1.6120691,3.560185,2014.0,medium
146527314,37.95,4.0,4.266975,3.8846629,1.4192026,3.8422208,2016.0,medium
1352437,38.0,3.9,4.1612515,4.166658,1.5000384,4.167385,2009.0,medium
151225087,37.9,4.1,4.5982647,3.7412455,1.4919758,4.051563,2017.0,medium
159808140,37.95,4.4,3.0658414,4.1382565,1.9683175,3.401543,2016.0,medium
156977619,38.0,3.7,3.9016693,2.9009516,1.63606,2.5306845,2017.0,medium
141676552,37.5,4.3,3.4196796,3.8924313,1.7968893,3.8305755,2016.0,medium
145093177,37.1,3.8,3.1568751,3.5818748,2.16875,3.433125,2015.0,medium
159556628,37.35,3.8,3.9915495,3.4720526,1.4159311,3.7965198,2018.0,medium
1198964,37.5,3.9,4.207316,4.206707,1.4463423,4.2173543,2009.0,medium
2274780,38.0,4.2,3.864832,3.2944686,1.6158814,3.6381292,2013.0,medium
17417344,38.0,4.2,3.85049,3.2206998,1.5728388,3.5265179,2015.0,medium
152334014,37.9,4.0,4.699168,3.6753995,1.3409162,4.165348,2017.0,medium
150778482,37.559470651261,3.8,4.2996507,4.2904696,1.4681567,4.4130654,2017.0,medium
2213053,37.9,4.3,3.8698485,3.2303317,1.5174005,3.5678322,2012.0,medium
8504349,37.39,4.3,3.1446552,3.4723473,1.7549253,3.2029638,2014.0,medium
145776373,37.98,4.0,4.512949,1.5214103,1.8411753,2.0068376,2016.0,medium
7464980,37.89,4.3,4.7325187,3.9187338,1.5069361,4.0975285,2013.0,medium
152586291,37.89,3.9,4.7982583,1.7609551,1.3026029,2.190412,2017.0,medium
152175875,37.9,4.1,3.9993467,2.6203973,1.5011554,2.283662,2017.0,medium
157143862,37.5,4.3,3.792279,3.2277563,1.5694169,3.584735,2018.0,medium
151226948,38.0,4.1,4.6997786,3.856758,1.427341,4.380901,2017.0,medium
151552045,37.5,4.1,3.4389472,4.281941,1.7150557,3.528414,2017.0,medium
162299140,38.0,4.0,4.6368814,3.765643,1.5745975,4.586387,2018.0,medium
7182587,37.82,4.2,4.703742,3.7895086,1.51405,4.102541,2014.0,medium
156640287,37.99,4.2,3.4873378,4.293774,1.4739037,3.5763838,2018.0,medium
14834297,37.5,4.0,4.151791,4.2586217,1.535451,4.2499976,2015.0,medium
142514333,37.5,4.1,4.0813036,3.997933,1.3862728,3.7523525,2015.0,medium
96726982,38.0,4.1,4.1693153,4.1912966,1.5834789,4.2370195,2016.0,medium
150905484,37.95,4.3,3.7529175,4.00385,1.8781958,3.8287585,2017.0,medium
4006858,37.5,4.0,4.2628803,4.3473444,1.4880651,4.286617,2011.0,medium
156399619,38.0,4.1,3.5025923,4.4750333,1.5769717,4.207836,2018.0,medium
4419954,37.9,4.1,4.5018263,3.6627214,1.5234257,4.248866,2013.0,medium
19435619,38.0,3.9,4.1612515,4.166658,1.5000384,4.167385,2015.0,medium
156209732,37.9,4.1,4.287255,4.294826,1.6914895,4.295108,2018.0,medium
150366772,37.5,4.0,4.0982256,4.260281,1.5147275,4.2908254,2017.0,medium
12740162,37.8,4.0,2.9877791,3.9315279,1.5571629,3.1569963,2012.0,medium
1220076,37.9,4.2,4.6640973,3.9289718,1.6826551,4.3690386,2004.0,medium
19328427,37.8,3.9,3.9373631,2.6249254,1.12801,2.447811,2013.0,medium
1238167,38.0,3.8,3.1507256,3.9302723,1.5978496,2.9351034,2009.0,medium
1197160,38.0,3.7,3.4503238,4.098331,1.4037195,3.4643164,2001.0,medium
4644866,37.5,3.9,4.1007934,2.3410623,1.6463492,2.2142856,2014.0,medium
15328731,38.0,3.9,4.198761,2.7867177,1.585811,2.631903,2013.0,medium
1149000,38.0,4.3,3.6455534,4.564972,1.7216618,3.4677136,2008.0,medium
2036749,38.0,4.0,2.8193235,4.360899,2.130168,3.130142,2007.0,medium
1288318,38.0,4.0,3.3326817,4.2949862,1.7287205,3.5473075,2006.0,medium
13298638,38.0,4.0,3.4174702,3.3712351,1.6921428,3.4772768,2013.0,medium
161811719,37.5,4.1,4.0183754,2.9393983,1.7260529,2.7321901,2018.0,medium
161574311,37.4,4.0,3.8500524,4.0179415,1.6068388,3.527938,2019.0,medium
33314152,37.9,4.3,3.092611,4.5209346,1.590725,3.6483846,2015.0,medium
32786724,37.75,4.1,2.893052,4.715075,2.1050403,3.1655488,2015.0,medium
144863777,37.9,4.3,3.8542135,3.402675,1.3728663,3.5502696,2015.0,medium
100159577,37.98,3.9,3.4080555,3.0885603,1.6135209,2.107277,2016.0,medium
13213948,38.0,4.4,3.6999002,4.3046665,1.6496549,3.507682,2014.0,medium
151139815,38.0,3.9,4.017091,3.8694968,1.4550314,3.754041,2016.0,medium
158853515,37.5,3.9,4.1007934,2.3410623,1.6463492,2.2142856,2017.0,medium
162185695,37.9,4.2,4.0643244,2.5112162,1.0168918,2.3218243,2018.0,medium
35361536,37.95,4.0,4.2612777,3.833747,1.3344302,3.7859278,2015.0,medium
2375823,37.48,4.1,3.7550097,4.007524,1.8017275,3.6247218,2010.0,medium
160887843,37.4,4.0,3.8827572,4.01042,1.561074,3.7593098,2019.0,medium
18906799,37.5,4.1,3.8564084,4.046699,1.4947325,3.7053182,2015.0,medium
1305377,38.0,3.7,3.4503238,4.098331,1.4037195,3.4643164,2004.0,medium
161531332,38.0,4.1,3.1452901,4.665466,1.3453602,2.8698065,2018.0,medium
141250013,37.9,4.3,2.5316226,3.9639618,2.181258,2.925216,2016.0,medium
159405309,37.9,3.8,4.4016085,2.58367,1.2890515,2.5366805,2017.0,medium
33373287,37.75,4.1,1.7710513,4.834232,2.4356513,2.599272,2014.0,medium
2802147,37.49,4.1,4.534143,3.7088878,1.5011771,4.294126,2012.0,medium
37995973,37.99,4.3,3.19213,3.6350353,2.4696617,2.971185,2013.0,medium
162476086,37.0,3.8,3.8138933,4.3270226,1.3956488,3.722748,2018.0,medium
157009123,37.99,4.0,4.5120435,3.8894215,1.5804862,4.4159756,2018.0,medium
158757053,37.29,4.0,4.033871,2.7224884,1.5518894,2.3274655,2017.0,medium
87781982,37.8,4.0,3.2403698,3.45018,1.6044892,3.2643566,2015.0,medium
18803300,37.84,4.2,2.509364,3.6778665,2.0997124,2.805633,2015.0,medium
1122217,37.7,4.1,2.558197,4.465999,2.358403,3.022505,2002.0,medium
16978755,38.0,4.1,4.6409454,3.6054919,1.4906096,4.366422,2015.0,medium
2149778,37.9,4.3,3.8698485,3.2303317,1.5174005,3.5678322,2013.0,medium
18807703,38.0,4.2,2.0926769,5.0,2.2931385,3.2172618,2012.0,medium
98105588,37.9,4.0,3.1064863,4.0006037,1.7187347,3.2119646,2016.0,medium
159961435,37.78,4.1,3.6227822,4.230491,1.5833594,3.3449612,2019.0,medium
1226075,37.9,4.4,2.2217975,4.756714,3.2837641,2.2525458,2008.0,medium
7319915,37.49,4.2,2.7229438,3.940141,1.6567943,3.180504,2013.0,medium
89060697,37.1,4.1,2.9887075,3.651854,1.699482,3.1887827,2014.0,medium
142559214,37.76,3.9,4.8357534,3.9152055,1.4877679,4.6571274,2016.0,medium
4072296,38.0,4.2,3.0183394,4.906443,2.1902833,3.183287,2014.0,medium
148269774,37.97,4.3,3.345164,4.1497474,1.4980681,3.4845076,2016.0,medium
15139910,37.8,4.1,3.7838123,3.0731611,1.640862,3.0180845,2015.0,medium
156554164,37.15,3.7,3.9329736,2.4379196,1.4291747,2.1714754,2018.0,medium
145457264,37.5,3.8,3.8546944,3.044102,1.3904892,3.556007,2016.0,medium
20034786,37.5,4.2,4.1600494,3.7757838,1.5665375,3.8058999,2014.0,medium
168665913,37.25,3.9,3.8546278,2.1690152,1.5597316,2.1182976,2020.0,medium
167113522,37.5,4.1,4.064678,3.786238,1.5509839,3.733427,2021.0,medium
144168591,37.9,4.4,2.6930428,4.028565,2.2038727,2.7710013,2016.0,medium
156295068,37.8,4.0,3.8908994,3.7562635,1.4604808,3.5894146,2018.0,medium
160178264,37.03,4.0,3.095825,4.7677107,1.5178075,2.8582363,2019.0,medium
154468901,37.6,3.9,2.800329,3.7338848,1.9940772,3.207273,2017.0,medium
15243336,37.49,3.9,4.169808,3.8814785,1.5839095,3.8880928,2015.0,medium
16865359,37.5,3.9,4.1007934,2.3410623,1.6463492,2.2142856,2015.0,medium
156476836,38.0,4.2,3.7066152,4.571506,1.7582886,3.578083,2018.0,medium
3021807,37.9,4.0,4.0982256,4.260281,1.5147275,4.2908254,2011.0,medium
147346128,37.5,3.9,3.3797061,3.953933,1.4174955,3.7778885,2014.0,medium
150612198,37.5,4.3,3.7002785,3.9211695,1.8625352,3.8278844,2017.0,medium
3908885,37.3,4.0,3.3759892,4.2376127,1.5335225,3.4597247,2011.0,medium
37661988,37.9,4.3,3.8698485,3.2303317,1.5174005,3.5678322,2015.0,medium
108555797,37.8,4.1,4.287255,4.294826,1.6914895,4.295108,2016.0,medium
151847634,37.95,4.1,3.0812747,4.6148252,1.5779148,2.840478,2017.0,medium
142182779,38.07,4.2,3.1441731,3.4140954,1.7302669,3.27225,2015.0,medium
157322296,38.1,4.2,3.1143074,3.5210013,1.6027733,3.1673687,2018.0,medium
152843310,38.25,4.0,3.8802445,3.9875915,1.6787893,3.602196,2016.0,medium
25575663,38.25,4.0,4.179823,3.8638804,1.4995471,3.8210757,2015.0,medium
150478781,38.25,4.0,4.150764,4.1986403,1.5594724,4.2225814,2017.0,medium
145456421,38.3,4.1,4.646258,3.7898266,1.8129203,4.443511,2016.0,medium
141888803,38.3,4.3,2.337107,4.6937184,2.3024058,2.9937422,2016.0,medium
166079796,38.31,4.0,4.631905,3.8154137,1.4745904,4.335631,2017.0,medium
159353256,38.38,4.0,3.0160494,4.7214384,2.1044629,3.152081,2019.0,medium
145389718,38.4,4.2,3.0804543,3.7822983,1.4904355,3.5734684,2016.0,medium
151140546,38.4,4.2,3.9305701,3.5259109,1.6183211,3.7098653,2017.0,medium
156132702,38.4,4.3,2.2465641,4.763557,3.254778,2.2285573,2018.0,medium
151531526,38.4,3.9,4.022913,2.685081,1.5995468,2.1328802,2015.0,medium
160134406,38.4,3.9,3.3330257,3.212967,1.544713,3.0878322,2019.0,medium
150534432,38.4,4.2,2.4205933,4.566856,2.5120382,3.077538,2017.0,medium
152606153,38.4,4.2,3.4621673,3.2641056,1.6553183,3.1773362,2015.0,medium
164524803,38.5,4.0,3.1333053,3.791998,1.4534519,3.4161298,2020.0,medium
160360153,38.5,4.0,4.239615,1.6693195,1.4082081,2.3797946,2018.0,medium
166302536,38.5,4.0,4.1516914,1.240445,1.4851335,2.2097921,2019.0,medium
151106103,38.5,4.2,2.327772,4.636956,3.1731772,2.3324685,2017.0,medium
8602657,38.5,3.9,4.207316,4.206707,1.4463423,4.2173543,2014.0,medium
165157356,38.5,4.0,4.239615,1.6693195,1.4082081,2.3797946,2019.0,medium
167683898,38.5,4.3,3.7161756,3.4913182,1.9701034,3.8057103,2018.0,medium
87701980,38.51,3.9,2.6887302,3.571195,2.1427915,2.9332254,2016.0,medium
159430681,38.55,3.9,3.9630346,2.5743203,1.5701483,2.3225954,2018.0,medium
151790263,38.6,4.1,4.660673,3.892807,1.4570462,4.3795495,2017.0,medium
157260659,38.6,4.2,3.435374,3.971335,1.5068928,3.6287112,2018.0,medium
29640049,38.6,4.4,2.309833,4.7139993,3.285965,2.2860315,2015.0,medium
160520305,38.6,3.9,3.9898324,2.7869275,1.4297487,2.3354468,2019.0,medium
160161498,38.6,4.1,3.296403,4.3055806,1.8753426,3.6961575,2018.0,medium
2344324,38.7,3.9,4.223076,4.3170943,1.5749838,4.3217163,2011.0,medium
2261729,38.7,3.9,3.7853432,3.1532671,1.5256013,3.509557,2013.0,medium
28332073,38.71,3.9,3.8277705,3.8611581,1.6983541,3.813225,2014.0,medium
154410790,38.71,3.7,3.4292593,4.202729,1.475731,3.0548344,2017.0,medium
156468596,38.71,4.3,3.0983818,4.5741763,1.6627272,3.586506,2018.0,medium
163025991,38.71,3.9,3.4951062,2.9073923,1.6026403,2.1132119,2020.0,medium
141336750,38.71,4.2,2.6936953,4.5972323,2.2184389,3.3822742,2016.0,medium
167136056,38.71,3.8,2.6044102,4.0706744,1.4694942,3.1839607,2019.0,medium
163552614,38.71,4.1,3.7648857,3.955191,1.2531297,4.13855,2017.0,medium
160075386,38.73,4.1,4.1059637,2.2170684,1.3963562,2.346223,2017.0,medium
21524399,38.75,4.2,3.824024,3.2201297,1.6368719,3.579846,2015.0,medium
161770596,38.8,4.1,2.737356,4.026871,1.8835754,3.0097392,2016.0,medium
162041554,38.8,4.0,3.5315351,2.9654288,1.4687358,2.3439276,2019.0,medium
151588798,38.8,4.3,3.3783166,4.33169,1.6748903,3.247957,2017.0,medium
141962075,38.8,4.0,3.4909928,3.5706568,1.5210394,3.6010547,2016.0,medium
155840337,38.85,4.0,4.8230433,3.6530437,1.1866304,4.7395654,2014.0,medium
132213165,38.85,4.0,3.7497783,2.2353282,1.6851398,2.1439183,2016.0,medium
168775949,38.89,3.7,4.3503556,1.2338318,1.4086661,2.156813,2020.0,medium
150986929,38.9,4.2,2.943571,4.7087483,2.2161005,2.9342973,2017.0,medium
150418010,38.9,4.2,3.0461197,3.7015822,1.6239083,3.5149052,2017.0,medium
149393610,38.9,4.1,4.6187973,3.886614,1.3421795,4.4724813,2016.0,medium
148032736,38.9,4.2,2.4403412,3.8419929,1.8840705,3.0184176,2015.0,medium
150779653,38.9,4.1,3.4726822,4.0265355,1.9258442,3.5070488,2017.0,medium
152396687,38.9,4.1,3.8600166,3.5631049,1.7455822,2.2536588,2017.0,medium
7381961,38.9,4.2,2.4403412,3.8419929,1.8840705,3.0184176,2010.0,medium
18431938,38.9,4.2,2.4403412,3.8419929,1.8840705,3.0184176,2012.0,medium
156907882,38.9,4.2,3.7970347,3.2713652,1.7208775,3.5307329,2017.0,medium
147502095,38.9,4.1,3.8844779,3.1203058,1.5204717,3.5065298,2015.0,medium
28428922,38.9,4.1,3.8604896,3.240486,1.5908781,3.5973952,2015.0,medium
147617655,38.95,4.0,3.7701821,3.387909,1.4745455,3.766409,2013.0,medium
151746315,38.95,4.1,3.887563,3.2663455,1.6179692,3.5783393,2017.0,medium
158421276,38.95,4.0,3.8101861,3.9570487,2.2983525,3.7869198,2016.0,medium
122584032,38.95,4.0,3.7701821,3.387909,1.4745455,3.766409,2012.0,medium
141133032,38.95,4.0,4.157122,4.192085,1.5430818,4.212499,2016.0,medium
156918983,38.95,4.0,3.3316844,3.6064456,1.5795623,2.944947,2015.0,medium
8896117,38.95,4.0,3.7701821,3.387909,1.4745455,3.766409,2009.0,medium
129402163,38.99,3.9,2.325906,3.9742956,1.7410737,2.975302,2015.0,medium
1330072,38.99,4.0,3.561608,4.2169666,1.6134179,3.5159879,2008.0,medium
91370628,38.99,4.1,3.7354553,3.827494,1.7309977,3.9757357,2016.0,medium
14424764,38.99,4.1,3.8295188,3.8771317,1.6524637,3.621822,2015.0,medium
147679781,39.0,4.1,4.683104,3.7532353,1.3987883,4.114916,2014.0,medium
154981284,39.0,4.2,2.406332,4.4351425,3.139722,2.267322,2016.0,medium
21734705,39.0,3.4,4.1908126,1.5158775,1.3113545,2.264523,2015.0,medium
141363305,39.0,4.1,3.1378684,3.896675,1.7952188,3.3728535,2016.0,medium
162714581,39.0,4.1,4.3113537,1.8281009,1.5904973,2.3783705,2017.0,medium
164124772,39.0,4.2,3.0803127,3.4020574,1.826779,2.9010582,2018.0,medium
152468578,39.0,3.9,4.6894884,3.7915897,1.3912438,4.1074357,2017.0,medium
2450126,39.0,4.2,3.8147404,3.7023978,1.5840509,3.7109027,2009.0,medium
160089842,39.0,4.2,3.0430636,3.9203854,1.8041455,2.9430022,2019.0,medium
159876590,39.0,4.1,3.6856604,3.884169,1.8402137,3.7694085,2019.0,medium
167313375,39.0,3.9,3.931139,2.7057848,1.3441899,2.334785,2019.0,medium
152437711,39.0,3.6,4.7754107,3.7081764,1.5843331,4.3858705,2016.0,medium
160446844,39.0,4.0,4.473772,1.0867543,1.6497369,2.0092103,2018.0,medium
16877067,39.0,4.2,2.551937,3.994926,2.1752906,2.9722311,1997.0,medium
159375491,39.0,4.2,3.403233,4.2261944,1.5145638,3.4924443,2019.0,medium
149487801,39.0,4.2,3.933243,3.2620077,1.49659,3.7539172,2016.0,medium
162073402,39.0,3.8,4.6287737,3.875167,1.2409294,4.195985,2016.0,medium
160636227,39.0,4.1,4.893364,3.8996363,1.1066363,4.9372725,2015.0,medium
158972489,39.0,4.2,3.1219652,3.4312263,1.675242,3.0129032,2018.0,medium
9679389,38.5,3.8,4.3005815,3.3140805,1.5959197,3.8615997,2013.0,medium
1896812,39.0,4.2,3.0708115,4.0993156,1.9625194,3.065493,1999.0,medium
2778016,39.0,4.1,4.516824,3.657279,1.5382918,3.994953,2004.0,medium
17419972,39.0,4.3,2.2195935,4.8442907,3.2322495,2.3549862,2015.0,medium
4462430,38.9,4.4,2.9773617,4.5064254,1.7558298,3.976681,2014.0,medium
1237727,39.0,4.1,3.3951726,4.242233,1.6759398,3.5440876,1994.0,medium
1405423,39.0,4.1,2.456493,3.9121423,1.9834956,3.0330508,1996.0,medium
156844288,39.0,4.1,3.4881532,3.0108347,1.5963753,2.0491652,2018.0,medium
145922102,39.0,4.0,3.0757196,4.2628937,1.7662909,3.56413,2016.0,medium
165666068,39.0,4.4,3.471423,4.2423244,2.044008,3.4821043,2017.0,medium
3696368,39.0,3.9,2.6256692,3.9383352,1.8492026,3.3209753,1997.0,medium
1269908,39.0,4.1,4.2176933,4.2194514,1.5166652,4.266613,1993.0,medium
3757958,39.0,4.1,3.9235508,3.3723474,1.6966486,3.7712514,2005.0,medium
1517816,39.0,4.2,4.1600494,3.7757838,1.5665375,3.8058999,1993.0,medium
19366022,39.0,4.3,3.1698837,3.421118,1.7677195,3.0611598,2011.0,medium
1416089,38.95,4.2,3.331228,4.062876,1.9296683,3.5234358,2003.0,medium
5041377,39.0,4.1,3.2359312,3.4530194,1.5909017,3.1368878,2012.0,medium
125646739,38.9,4.0,3.8955927,2.5083635,1.4855688,2.2394328,2015.0,medium
127294986,39.0,4.1,4.651151,3.6331146,1.3803672,3.9893854,2013.0,medium
1438860,38.5,4.4,3.641781,4.0496182,2.0045526,3.6001735,2011.0,medium
12960005,39.0,4.1,4.79398,3.8921554,1.614023,4.47273,2013.0,medium
151782107,38.5,3.9,4.382037,3.3326058,1.3873165,3.6754377,2016.0,medium
154653970,38.9,3.9,3.825,3.0632813,1.25625,2.059375,2015.0,medium
151739380,38.29,3.9,2.6768181,4.0701137,1.9740909,2.978182,2016.0,medium
11975464,39.0,4.1,3.2359312,3.4530194,1.5909017,3.1368878,2013.0,medium
2576108,39.0,4.2,2.984208,4.741829,2.192106,3.134677,2013.0,medium
151960142,39.0,4.0,4.267752,2.117111,1.5358087,2.5413022,2014.0,medium
152099269,39.0,4.2,3.645147,3.2018223,1.6478049,3.4893079,2017.0,medium
2039698,39.0,4.0,4.712458,1.6842651,1.7033615,2.308843,2008.0,medium
13339569,39.0,4.1,3.9993467,2.6203973,1.5011554,2.283662,2014.0,medium
9051550,38.34,4.1,2.499699,3.886274,1.9860563,3.107913,2013.0,medium
2576060,38.99,4.1,4.422396,3.7282941,1.7101964,4.2323356,2011.0,medium
24813880,38.9,4.0,3.8738036,3.6538732,1.466954,3.6181283,2014.0,medium
143672967,38.75,4.0,3.8109834,3.2054615,1.7527999,3.5951555,2015.0,medium
20335730,38.26,4.0,3.5008683,2.9588246,1.5192078,2.0855963,2013.0,medium
3582044,38.9,4.2,3.6892338,3.9488275,1.6198145,3.35336,2010.0,medium
151741078,39.0,4.0,4.267752,2.117111,1.5358087,2.5413022,2013.0,medium
154948514,39.0,4.3,3.1425235,3.3979666,1.5590512,3.264515,2016.0,medium
3442238,39.0,4.0,3.8184295,3.8815825,1.6373314,3.6493065,2010.0,medium
157808502,39.0,4.0,3.9282966,2.5099683,1.3844795,2.1361513,2016.0,medium
167957565,39.0,4.2,3.3804977,4.106888,2.1017845,3.9394193,2017.0,medium
26673107,38.1,3.8,2.2734041,3.5840425,2.2465959,2.5904255,2014.0,medium
108571610,38.5,4.1,3.773092,4.2617006,1.5787225,3.8695652,2016.0,medium
1166357,38.12,3.9,4.195823,4.260953,1.5351562,4.276326,2005.0,medium
20215303,39.0,4.1,4.6997786,3.856758,1.427341,4.380901,2013.0,medium
149399198,38.1,4.1,2.1873364,3.73598,2.2987435,3.139573,2014.0,medium
147874007,38.65,4.2,3.077599,3.6674175,1.8138528,3.224696,2009.0,medium
152681125,38.9,4.1,3.3420706,4.465967,1.6588401,3.8203905,2017.0,medium
156173156,39.0,3.9,3.6501584,2.5785522,1.5556561,2.1167195,2018.0,medium
162423736,39.0,4.1,3.136684,3.3026824,1.6966937,3.0754397,2019.0,medium
156031433,39.0,4.1,2.7253125,4.2655916,1.8165026,3.5720794,2017.0,medium
2329193,38.34,4.2,3.7649727,3.2840648,1.6934034,3.5367103,2012.0,medium
154222328,38.5,4.2,2.4403412,3.8419929,1.8840705,3.0184176,2016.0,medium
1683499,39.0,4.1,4.2176933,4.2194514,1.5166652,4.266613,1994.0,medium
150521464,38.2,4.4,2.7207174,4.1016984,2.1925552,2.741255,2017.0,medium
168787194,39.0,4.1,2.9455838,4.1119347,1.9686863,3.2632847,2016.0,medium
154656911,38.5,4.2,3.9155226,3.3082604,1.632944,3.6939936,2017.0,medium
155761563,39.0,4.1,2.5663786,4.534176,2.2495306,3.056414,2017.0,medium
159712585,38.52,3.9,3.9381237,2.703268,1.5385878,2.2972474,2017.0,medium
14933326,38.9,4.2,2.984208,4.741829,2.192106,3.134677,2015.0,medium
4289782,39.0,4.3,3.0591247,3.4902098,1.8956338,3.0387287,2014.0,medium
147246163,39.0,4.2,3.097006,4.9657187,2.1788323,3.1277547,2016.0,medium
2634478,39.0,3.6,3.6244433,3.5774758,1.7563919,3.5529928,1994.0,medium
10674394,38.7,4.0,4.2628803,4.3473444,1.4880651,4.286617,2014.0,medium
151070488,39.0,4.1,4.651151,3.6331146,1.3803672,3.9893854,2015.0,medium
153439033,38.5,4.2,3.1478484,4.7370424,1.6676259,3.0258603,2017.0,medium
161739769,39.0,3.9,2.9676392,3.4531646,1.9336528,3.1443756,2018.0,medium
150557946,38.2,3.9,3.8374887,3.8818493,1.527968,3.5286987,2017.0,medium
141166973,39.0,4.2,3.403233,4.2261944,1.5145638,3.4924443,2016.0,medium
2233503,38.5,4.1,4.1793327,3.8885756,1.5600882,3.844259,2012.0,medium
167557416,39.0,4.0,3.027826,3.065169,1.7759904,3.0942996,2019.0,medium
160583895,38.9,4.0,4.1975617,2.9651608,1.6124763,2.648743,2019.0,medium
152702834,39.0,4.0,3.6012046,4.679766,1.5606315,3.5418591,2017.0,medium
20175802,38.95,4.1,3.1011777,4.713727,1.562915,2.9251204,2015.0,medium
163266280,38.9,4.0,4.0935125,4.2646275,1.5711789,4.1765647,2020.0,medium
157018539,38.89,4.1,3.2241673,3.3892813,1.7766285,3.0033517,2018.0,medium
168830114,39.0,4.1,3.9833922,3.09149,1.5904462,3.647298,2019.0,medium
151095890,38.93,4.2,3.1115463,3.526061,1.8091308,3.1186342,2017.0,medium
156433923,38.76,4.1,3.8720179,4.010693,1.5021132,3.772896,2018.0,medium
157314541,39.0,4.1,4.7247424,3.8333354,1.4049208,4.171877,2018.0,medium
152481907,39.0,4.1,3.132454,3.4109263,1.8226771,3.0875678,2017.0,medium
88435872,38.95,4.2,3.1023114,4.64335,1.6188108,2.8009837,2016.0,medium
152603418,38.95,4.1,3.0796313,4.7412434,1.6576607,3.0139883,2017.0,medium
1263138,38.08,4.1,3.3716552,4.207035,1.5847642,3.606407,2001.0,medium
107274118,38.95,4.3,3.3783166,4.33169,1.6748903,3.247957,2016.0,medium
19353268,38.9,4.2,3.864832,3.2944686,1.6158814,3.6381292,2015.0,medium
152618596,39.0,4.1,3.4935465,2.8498816,1.6688162,2.1759832,2017.0,medium
7465789,39.0,4.0,2.5733058,4.563284,2.1618357,3.241358,2010.0,medium
165995465,38.9,4.1,3.9473197,4.235464,1.7657905,4.0612884,2020.0,medium
163109196,39.0,4.1,2.7168267,4.3471713,2.2161229,3.1293015,2020.0,medium
132458547,38.57,4.2,2.2706823,4.876282,3.2618587,2.208047,2016.0,medium
154993237,38.25,4.1,4.29249,3.8056376,1.6286489,4.2415705,2017.0,medium
159336127,38.0,4.0,3.8908994,3.7562635,1.4604808,3.5894146,2019.0,medium
156696921,38.5,4.3,3.1278694,4.6113625,1.7580746,3.617992,2017.0,medium
14245722,38.57,4.2,4.7716117,3.7546468,1.6172087,4.1957164,2015.0,medium
14707991,39.0,4.2,2.4205933,4.566856,2.5120382,3.077538,2015.0,medium
91966172,39.0,4.3,3.620959,3.8611383,1.825295,3.755693,2016.0,medium
150940658,38.08,4.2,4.1600494,3.7757838,1.5665375,3.8058999,2017.0,medium
169216297,39.0,4.2,3.8153486,2.785881,1.554943,2.1312928,2020.0,medium
68848799,39.0,4.2,2.6454878,3.9634082,2.020655,3.2275343,2014.0,medium
