id,Price,Rating_avg,Acidity,Intensity,Sweetness,vintage.year,price_category
171046319,9.95,3.8,4.0466337,1.9886234,1.3839787,2021.0,low
164011775,9.8,3.8,3.91851,2.955521,1.4793648,2020.0,low
167604589,9.5,3.8,4.6195335,2.879339,1.6237862,2020.0,low
160087303,9.5,3.8,3.6586876,1.6350343,3.145253,2019.0,low
164406055,9.9,3.7,3.2978642,3.4457037,1.6521235,2020.0,low
163482045,9.5,3.6,3.9767857,2.9718928,2.02425,2019.0,low
169843633,9.25,3.5,2.968166,3.4272285,2.1454585,2021.0,low
168124706,9.5,3.6,3.314,2.98672,1.3879199,2021.0,low
171133440,9.9,3.7,4.6258845,2.8962715,1.3094392,2021.0,low
156557990,9.95,3.8,4.449704,2.9466934,2.2857025,2018.0,low
167519250,9.9,3.9,4.7470427,2.916808,2.39902,2021.0,low
161541875,9.04,3.5,2.696354,3.9197836,1.6453792,2019.0,low
164775875,9.9,3.8,4.857068,3.2935722,1.5495797,2020.0,low
164884644,10.03,3.7,3.7642148,2.9073932,1.5958259,2020.0,low
168858988,10.03,3.8,3.0435698,3.0013487,2.1069071,2021.0,low
168980036,10.05,3.6,2.8314886,3.6715224,1.6403755,2021.0,low
170700330,10.08,3.8,4.647297,3.1920123,1.5338439,2021.0,low
169171527,10.1,3.3,2.3252258,3.2745872,2.6925545,2021.0,low
167287406,10.1,3.8,3.0040092,2.950148,1.801885,2021.0,low
163168169,10.1,3.9,2.6479154,3.0554805,1.8603323,2019.0,low
167407835,10.1,3.6,4.0423403,2.515604,1.2716217,2021.0,low
164839993,10.15,3.7,3.1329477,3.0075207,2.0587602,2020.0,low
168612984,10.15,4.0,4.1093907,2.7279217,3.079173,2020.0,low
162689307,10.15,3.4,4.0805693,3.0,1.8216456,2019.0,low
166659507,10.15,3.6,3.421547,3.6459846,1.9264218,2020.0,low
167111973,10.15,3.7,3.1811278,3.1159558,1.7297251,2021.0,low
165092295,10.15,3.6,2.5985882,2.916,1.8971766,2019.0,low
162542360,10.15,3.6,3.4189107,3.9514854,1.4955115,2019.0,low
168735101,10.15,3.4,3.74448,2.5532353,1.3832494,2021.0,low
162890555,10.15,3.8,4.680717,2.8267663,1.4398314,2020.0,low
168877199,10.15,3.6,3.3343098,2.100725,2.378067,2021.0,low
167851463,10.15,3.7,3.7965863,1.9974136,1.290293,2020.0,low
169663080,10.15,3.7,3.7965863,1.9974136,1.290293,2021.0,low
170524782,10.15,3.9,4.15909,1.9505422,1.4837501,2021.0,low
163098951,10.15,3.5,3.7926197,2.8636627,2.0543482,2020.0,low
161659804,10.16,3.8,4.677375,3.0194542,1.5120059,2019.0,low
167534740,10.16,3.9,4.286945,2.1091204,1.2958333,2021.0,low
168243009,10.16,3.8,4.677375,3.0194542,1.5120059,2020.0,low
170554231,10.17,3.7,3.3621607,3.6845307,2.0647037,2021.0,low
163092232,10.17,3.7,2.8278062,3.5988357,1.6623235,2020.0,low
170600920,10.18,3.7,3.668576,3.1466818,1.883377,2021.0,low
152303311,10.19,3.6,2.8752263,3.013653,1.4593092,2017.0,low
170909165,10.2,3.5,2.9463882,3.5813532,1.4402832,2021.0,low
153129377,10.223333333333333,3.8,3.6669862,3.3055258,1.4068465,2016.0,low
167647772,10.24,3.5,3.210375,2.9782467,1.4534479,2021.0,low
167325927,10.25,3.7,4.0524387,2.060732,2.1464636,2020.0,low
159570295,10.25,3.6,3.3618577,3.4773312,2.164164,2019.0,low
167408879,10.25,3.9,3.146231,3.2778041,2.2516239,2021.0,low
170525026,10.25,3.8,3.082042,3.7403305,1.9050751,2021.0,low
165147485,10.26,3.8,3.855985,3.1057801,1.863427,2020.0,low
169787711,10.28,4.0,3.0126958,2.8257394,1.9788347,2021.0,low
170701254,10.3,4.1,2.558301,3.4024758,2.2946603,2021.0,low
167055465,10.3,3.7,3.8845456,3.1895452,1.8645455,2020.0,low
166863116,10.3,3.6,3.1257377,3.6296601,2.3229163,2020.0,low
167011389,10.3,3.6,3.5995998,2.4038,1.0703,2020.0,low
167111954,10.3,4.0,2.4419239,3.4326546,1.529249,2021.0,low
163577857,10.3,3.7,2.9926744,2.834272,1.76034,2020.0,low
157334664,10.31,3.7,4.5044036,2.782252,1.7147228,2017.0,low
167968705,10.33,4.0,4.2677917,2.938382,2.0427084,2020.0,low
161867178,10.35,3.5,2.944094,3.0074496,1.5625504,2019.0,low
163433731,10.35,3.6,3.461186,3.8263962,2.2384713,2019.0,low
167500303,10.35,3.8,3.823136,3.0918517,1.3523701,2021.0,low
162979503,10.39,3.5,3.685355,3.4306967,1.3908775,2020.0,low
156697545,10.4,3.6,3.9370146,2.9458084,2.1527452,2018.0,low
168938224,10.4,3.6,2.6240575,3.321813,1.9325325,2021.0,low
169283546,10.4,3.8,3.1968195,3.3264365,2.3591468,2021.0,low
169589721,10.4,3.7,4.4920774,2.0058584,1.1448258,2021.0,low
170929862,10.4,3.7,4.5875444,2.9380085,1.4955615,2021.0,low
171137964,10.4,3.5,2.7234888,3.7555566,1.4699641,2021.0,low
170948523,10.4,3.8,3.8568008,3.0018885,2.589178,2021.0,low
167740928,10.4,3.4,3.3455892,3.4209652,1.7775723,2021.0,low
164775653,10.4,3.5,3.9844277,2.945263,2.1654878,2019.0,low
157697941,10.4,3.5,2.5841768,3.6666076,2.7728968,2018.0,low
160817820,10.4,3.7,4.3847895,2.47537,1.4965302,2019.0,low
167330032,10.41,3.6,3.1572306,3.4889722,1.4875412,2021.0,low
166433090,10.41,3.7,3.1919444,3.4975576,2.1609857,2020.0,low
164975877,10.44,3.9,4.3839345,2.7117486,1.3351912,2020.0,low
167720889,10.45,3.8,4.53279,2.894537,1.5677922,2021.0,low
164288233,10.45,3.9,2.7304132,3.718709,1.6356844,2020.0,low
170916881,10.45,3.8,3.1744664,3.5146265,1.9328114,2021.0,low
170912537,10.45,4.0,4.1318607,2.9976745,2.3051162,2021.0,low
164065133,10.45,3.9,4.3422914,2.9627602,1.5706772,2019.0,low
170663493,10.45,3.7,3.6325896,2.5794942,1.2512281,2021.0,low
160118742,10.45,3.5,4.2704897,2.593866,1.3675712,2019.0,low
168714894,10.45,3.9,3.1992164,3.495025,2.1655605,2021.0,low
168562295,10.45,3.5,4.2704897,2.593866,1.3675712,2021.0,low
168377992,10.46,3.4,3.9540977,1.9829776,1.5466685,2021.0,low
170613456,10.48,4.0,3.2269456,3.4108505,2.590393,2021.0,low
167255321,10.48,3.8,3.6586876,1.6350343,3.145253,2021.0,low
167837989,10.49,3.8,2.9589825,3.060751,1.3866996,2021.0,low
160282120,10.49,3.4,4.0335183,2.9453342,1.3318418,2019.0,low
163629635,10.49,3.6,2.0910382,3.7585502,2.827397,2019.0,low
163478781,10.49,3.5,2.9973614,2.908241,1.4190278,2019.0,low
167175600,10.49,3.4,3.1063411,3.8035161,1.7822616,2021.0,low
161748231,10.5,3.9,3.9825096,2.5857434,1.3405985,2019.0,low
162101744,10.5,3.5,4.2886696,2.5747168,1.4358103,2019.0,low
168091252,10.5,4.1,3.0909503,2.9845002,1.8694999,2020.0,low
171418481,10.5,3.6,3.14,2.9603002,1.8113835,2021.0,low
170056618,10.5,3.6,4.05532,1.9945205,1.3521004,2021.0,low
163122559,10.5,3.8,4.4136777,2.798159,1.5717578,2020.0,low
163135744,10.5,3.7,2.6808124,3.5891974,1.7246135,2020.0,low
170817589,10.5,3.7,3.3062255,3.466008,2.093913,2021.0,low
170000373,10.5,3.8,3.6047122,3.3408244,2.4300995,2021.0,low
167733062,10.5,3.6,3.6336958,2.8607004,1.5257006,2020.0,low
167522716,10.5,3.9,3.2189436,3.6429698,2.4241354,2021.0,low
166452010,10.5,3.8,4.540282,2.818331,1.6104636,2020.0,low
170246662,10.5,3.7,3.7740798,2.0452166,1.8827597,2021.0,low
168581368,10.5,3.9,3.3085494,3.7608182,2.1774228,2020.0,low
169965816,10.5,3.5,3.1612377,3.5433664,2.1313367,2021.0,low
148289466,10.5,3.5,3.5203605,3.5735095,2.4527886,2016.0,low
165050016,10.5,3.9,3.866106,2.6738055,1.5573452,2020.0,low
170481521,10.5,3.6,3.4477506,3.6409268,2.0680344,2021.0,low
170758948,10.5,3.7,2.9519658,2.9400733,1.7727814,2021.0,low
161816437,10.5,3.8,4.299589,2.7755208,1.6994842,2019.0,low
170821653,10.5,3.7,3.8528256,2.0334604,1.3852788,2021.0,low
170385483,10.5,3.8,4.540282,2.818331,1.6104636,2021.0,low
167899676,10.5,3.8,2.7681503,3.8148575,1.4290775,2021.0,low
170888687,10.5,3.6,3.1324396,2.6839561,2.038923,2021.0,low
167416976,10.5,3.7,3.9890335,2.9447887,1.2965868,2021.0,low
165720175,10.5,3.7,3.867424,2.914349,2.0376296,2020.0,low
167559741,10.5,3.7,3.5252688,2.7796776,1.9088709,2020.0,low
167240031,10.5,3.8,2.957156,2.7743163,1.8063117,2021.0,low
170609871,10.5,3.8,2.7590477,3.8669233,1.475619,2021.0,low
169252339,10.5,3.7,3.9611793,2.1904366,1.1274235,2021.0,low
167917954,10.5,3.8,4.0051546,2.068039,1.3206605,2021.0,low
169870990,10.5,3.6,3.5983613,1.9587125,2.909816,2021.0,low
167379917,10.5,4.0,2.4701471,3.67038,1.8392779,2021.0,low
168658777,10.5,3.7,3.343148,3.479422,2.143833,2021.0,low
163081220,10.55,3.8,2.6831634,3.003839,1.6749588,2020.0,low
163135269,10.55,3.7,3.9890335,2.9447887,1.2965868,2020.0,low
167679014,10.59,3.7,4.6348286,2.8197439,1.4195136,2020.0,low
171024225,10.59,3.8,2.881279,2.903947,1.8132762,2021.0,low
164465712,10.6,3.2,2.62,3.0127273,1.4854546,2020.0,low
160895462,10.6,3.6,2.5545042,2.6846023,1.5642,2018.0,low
159333448,10.6,4.0,3.830493,3.2359731,1.5394392,2019.0,low
168768898,10.6,3.9,3.239968,3.766074,2.326557,2020.0,low
159669284,10.6,3.6,3.7947786,3.04017,1.9739627,2019.0,low
168547333,10.6,3.7,1.8205912,3.5093322,2.3160973,2021.0,low
168385792,10.6,3.6,4.2349396,2.7799442,1.5801088,2021.0,low
163941505,10.65,3.7,4.769059,2.862188,1.5118809,2020.0,low
168574908,10.66,3.8,4.690966,2.8411095,1.6629357,2021.0,low
167071605,10.66,4.0,4.2727485,2.519152,1.5279834,2021.0,low
168973914,10.66,3.6,2.3999498,4.005614,1.6032584,2020.0,low
171671308,10.67,3.6,4.3157487,2.5655591,1.3277797,2022.0,low
169985637,10.69,3.8,3.497907,2.742907,1.7364341,2021.0,low
170679362,10.7,3.6,3.220254,3.730117,2.3981056,2021.0,low
164895117,10.7,3.7,2.8843462,2.9580212,1.8317138,2020.0,low
164828629,10.7,3.8,4.0425997,2.1544423,1.3891175,2020.0,low
168630982,10.7,3.7,3.4781795,3.481271,2.173703,2021.0,low
167666889,10.7,3.8,3.0548499,3.0411222,1.7440015,2021.0,low
164954285,10.7,3.6,3.5996897,3.1784496,1.104341,2020.0,low
168175771,10.7,3.8,3.0623202,3.2135873,1.8516084,2021.0,low
168659209,10.7,3.9,2.799286,3.6879613,1.7565446,2021.0,low
169590976,10.74,3.8,4.480578,2.9545097,1.7705882,2021.0,low
167245939,10.74,3.7,4.018491,2.0632596,1.3502507,2021.0,low
164830296,10.74,3.6,3.4401872,3.5924497,2.217488,2020.0,low
171288137,10.74,3.6,3.4401872,3.5924497,2.217488,2021.0,low
160716872,10.75,3.8,4.2645164,2.437742,1.9116129,2018.0,low
165134973,10.75,3.8,4.5363145,2.770787,1.6695778,2020.0,low
166895050,10.75,3.7,3.3720634,3.615265,2.0400474,2020.0,low
161296963,10.75,3.9,2.1589165,3.9127426,3.4198985,2019.0,low
159971680,10.75,3.6,3.5684304,3.725079,2.2136147,2019.0,low
167532953,10.75,3.7,4.93267,3.2248545,1.6525728,2020.0,low
170709322,10.75,4.0,3.5398061,3.0166452,2.0589678,2021.0,low
164640869,10.75,3.7,4.831308,3.3357885,1.2613647,2020.0,low
167919340,10.75,3.7,3.3069334,3.4747152,2.1211264,2021.0,low
163694683,10.79,3.9,4.027431,2.064796,1.2591269,2020.0,low
167118650,10.79,4.1,4.370212,2.5991173,1.4526387,2021.0,low
168604356,10.8,3.8,3.915842,2.9712372,1.2597594,2021.0,low
167488128,10.8,3.8,4.5339303,2.828689,1.6588119,2021.0,low
168613841,10.8,3.6,3.169813,3.2026432,2.5776873,2021.0,low
170836181,10.8,3.9,3.5068223,3.1937447,2.4343472,2021.0,low
168445720,10.8,3.5,3.949727,2.5417542,1.1763911,2021.0,low
170828952,10.81,3.7,3.181341,3.7142153,2.3138137,2021.0,low
164344957,10.85,3.5,3.5305223,3.352995,1.5140322,2020.0,low
169975374,10.85,3.8,3.3830156,3.4228387,2.0814025,2021.0,low
167388794,10.85,3.7,3.087526,2.8833797,1.7225609,2020.0,low
162922393,10.85,3.8,3.3007932,3.5903594,2.1929493,2020.0,low
165839515,10.85,3.7,3.2786489,2.9898648,1.0664865,2020.0,low
167813888,10.85,3.9,4.1900425,3.0130212,1.6489787,2020.0,low
167437177,10.88,3.6,4.0781817,3.0,1.050909,2020.0,low
164075837,10.89,3.7,2.91485,3.034462,1.5975573,2020.0,low
168286231,10.89,3.8,3.6690943,3.1154826,1.3339691,2021.0,low
167552611,10.89,3.9,3.1863353,2.6813502,2.1248963,2021.0,low
164137593,10.89,3.9,4.00626,2.7210827,1.9269094,2020.0,low
163971882,10.89,3.8,3.830215,2.9902153,1.3863978,2019.0,low
170962123,10.9,3.9,4.6376405,2.1554627,2.5781095,2021.0,low
165701856,10.9,3.7,3.963775,2.5802212,1.3860556,2020.0,low
169351632,10.9,3.7,3.2453294,3.4757621,1.9976499,2021.0,low
164637562,10.9,4.0,4.496563,2.926313,1.7440614,2019.0,low
168980260,10.9,3.9,2.6981158,3.6665754,2.1274047,2021.0,low
158790286,10.9,3.8,3.2183921,4.1760983,1.5441177,2017.0,low
168514338,10.9,3.9,3.405087,3.8288696,2.118565,2020.0,low
169938568,10.9,3.7,4.672275,2.7091012,1.614417,2020.0,low
164063959,10.9,3.8,4.577158,2.8002555,1.5754713,2020.0,low
168685758,10.9,3.6,3.4332094,3.4159882,2.156064,2021.0,low
170594433,10.9,3.8,4.7006903,2.906698,2.2634318,2021.0,low
168240110,10.9,3.7,4.669493,2.8956525,1.3445032,2021.0,low
168905068,10.9,3.8,3.3206518,3.4357433,2.3037994,2021.0,low
170774678,10.9,4.2,2.8898497,3.4597893,2.738705,2021.0,low
167675691,10.9,3.8,3.0526662,2.9969032,1.7974912,2021.0,low
163538517,10.9,4.0,3.882509,3.0354571,2.2373114,2020.0,low
163520691,10.9,3.5,1.6894807,3.5208771,2.2994637,2020.0,low
170807631,10.9,3.8,3.382445,3.6920192,2.1829338,2021.0,low
167492542,10.9,3.9,3.667115,1.7083826,3.133495,2021.0,low
167902996,10.9,3.4,3.6926665,2.4175,1.3868333,2020.0,low
165466696,10.9,3.7,3.849038,2.482631,1.4310839,2020.0,low
167102276,10.9,3.7,3.5122533,2.8135211,2.2682536,2020.0,low
167141658,10.9,3.7,3.3621607,3.6845307,2.0647037,2020.0,low
169242411,10.9,3.8,2.0330405,4.0991216,1.0818243,2020.0,low
159561248,10.9,3.6,3.191551,3.4717004,1.9953173,2019.0,low
167075614,10.9,3.8,4.8849998,3.2969134,1.1703705,2021.0,low
163415665,10.9,3.7,2.9781532,3.6842835,1.5769852,2019.0,low
163239612,10.9,3.7,3.3471668,3.5116117,2.1834805,2020.0,low
171202320,10.9,3.6,4.0979,2.8112667,1.4256333,2021.0,low
168224359,10.9,3.7,3.9683747,2.7981455,1.8311853,2020.0,low
170763689,10.9,3.7,2.6455655,3.6971638,1.4075545,2021.0,low
154861238,10.9,3.7,3.5610945,2.9400315,1.4936421,2017.0,low
168160504,10.9,3.7,3.8529873,2.9733753,2.1918867,2021.0,low
162964327,10.9,3.8,2.873757,3.7664425,1.3954622,2020.0,low
167359899,10.9,4.2,4.0997896,2.6201198,1.6703712,2021.0,low
169861179,10.9,3.8,4.5913754,2.8590243,1.6505747,2021.0,low
166392266,10.9,3.9,3.9108872,2.9523242,2.1053326,2020.0,low
167369469,10.9,3.9,4.330419,1.8485805,1.4225618,2021.0,low
167429664,10.9,3.9,3.328207,3.4538,2.17598,2021.0,low
169111596,10.9,4.0,4.371874,2.55866,1.393409,2021.0,low
168127537,10.9,3.7,3.5983565,3.036693,1.7595248,2021.0,low
167419627,10.9,3.8,2.873757,3.7664425,1.3954622,2021.0,low
168852431,10.9,3.8,2.9196143,3.5698333,1.6440382,2021.0,low
158718273,10.9,3.8,4.4603243,2.739127,1.7885121,2018.0,low
168913752,10.9,3.8,4.3949575,2.2050595,1.3538541,2021.0,low
170697384,10.9,4.0,3.4113169,3.660357,2.2678165,2021.0,low
162269293,10.9,3.5,3.0339735,3.3762252,2.0327153,2018.0,low
159905744,10.9,3.8,2.5941286,3.1432357,1.7590665,2019.0,low
169959926,10.9,3.9,4.6380887,2.8345523,1.6697745,2021.0,low
165308631,10.9,3.8,3.805018,2.9766362,1.461741,2020.0,low
163408127,10.9,3.8,2.864176,3.2341208,2.1842308,2020.0,low
167600712,10.9,3.5,2.4215953,2.4783475,1.7852707,2020.0,low
167300241,10.9,3.7,3.3720634,3.615265,2.0400474,2021.0,low
167723274,10.9,3.8,4.1235933,2.984725,1.8955228,2021.0,low
165856730,10.9,3.9,3.7598689,3.1796284,2.260772,2020.0,low
168483851,10.9,3.8,3.810888,3.011214,2.0677998,2021.0,low
170585949,10.9,3.8,3.966435,3.0541828,2.0305002,2021.0,low
168212881,10.9,3.7,3.2584782,3.6220458,2.1751177,2021.0,low
168467770,10.9,3.5,2.944094,3.0074496,1.5625504,2020.0,low
171258387,10.9,3.8,2.833083,3.9534178,1.744815,2021.0,low
167445010,10.9,3.6,3.4992905,3.4408123,2.1974425,2021.0,low
161137449,10.9,3.7,3.2345455,3.4175875,1.8706468,2019.0,low
170466799,10.9,3.6,3.3618577,3.4773312,2.164164,2021.0,low
168892354,10.9,3.6,2.8209827,3.6769059,1.5690668,2021.0,low
163184782,10.9,3.8,3.575431,2.6087768,1.4698982,2020.0,low
163849426,10.9,3.7,4.760269,2.8758395,1.3634841,2020.0,low
163016640,10.94,3.7,2.985633,2.9913545,1.8302313,2020.0,low
154448201,10.95,3.7,4.9139285,3.0,1.6905,2017.0,low
167487153,10.95,3.9,3.9904795,2.2335334,1.5235626,2020.0,low
163995260,10.95,3.9,4.15909,1.9505422,1.4837501,2020.0,low
170189271,10.95,3.6,3.691033,2.697316,1.3230822,2021.0,low
163284002,10.95,3.6,3.891044,2.59347,1.2768654,2020.0,low
168053386,10.95,4.0,2.6780136,3.8619196,2.042474,2021.0,low
162831686,10.95,3.5,3.2343278,3.1791177,1.7646219,2019.0,low
163159860,10.95,3.6,3.348433,4.133358,1.6526866,2020.0,low
165213569,10.95,3.7,2.7414064,3.733666,1.5217307,2020.0,low
167051934,10.95,3.5,3.4040103,3.3939397,2.164888,2021.0,low
167977259,10.95,4.0,3.224159,3.4186437,2.4906838,2021.0,low
164631043,10.95,3.6,3.9708679,2.5324092,1.5194377,2020.0,low
168182741,10.95,3.6,4.9407597,3.1540506,1.4711393,2020.0,low
170466766,10.95,3.7,2.8978324,2.9133816,1.8836416,2021.0,low
168272129,10.95,3.8,2.9036,3.595153,1.6264848,2021.0,low
163549292,10.95,3.4,3.9618185,2.7348485,1.6893939,2019.0,low
168498353,10.95,3.8,4.598135,2.9536457,2.134733,2020.0,low
163042249,10.95,4.0,3.2370658,3.8530624,2.6126451,2020.0,low
170593989,10.95,3.9,3.3273442,2.251266,2.2300682,2021.0,low
169924871,10.95,3.9,3.2869487,3.4833088,2.1539707,2021.0,low
163250998,10.95,4.0,4.104034,2.0182762,1.5213068,2018.0,low
171087371,10.95,3.7,3.3957493,3.6026273,2.1130903,2021.0,low
169333518,10.95,3.8,3.688171,2.5151837,1.4429051,2021.0,low
167855397,10.95,3.7,3.4733973,3.5231504,2.2263837,2020.0,low
165632967,10.95,3.7,4.7226005,2.7961817,1.9256182,2019.0,low
167993505,10.95,4.0,3.5170662,1.8015338,2.9127383,2021.0,low
169075243,10.95,4.2,4.7359567,3.3696063,2.1441326,2021.0,low
169214967,10.95,3.7,3.1919444,3.4975576,2.1609857,2021.0,low
167381917,10.95,4.2,2.8619556,2.8320503,1.960082,2021.0,low
167361688,10.95,4.0,3.164597,3.6298044,2.2059608,2021.0,low
168263835,10.95,3.7,3.619976,2.5286865,1.3596411,2021.0,low
170978608,10.95,4.0,4.4186234,2.0352633,1.4257488,2021.0,low
168416891,10.95,3.7,3.4120677,3.6615593,1.4399322,2021.0,low
167590648,10.95,3.9,2.4102962,3.5834074,1.371037,2020.0,low
160108876,10.95,3.4,3.1063411,3.8035161,1.7822616,2019.0,low
166769961,10.95,3.8,4.6003113,2.7747033,1.7084428,2020.0,low
167328867,10.95,4.0,4.3772316,2.5412107,1.4317567,2021.0,low
165681712,10.95,3.9,1.3894472,4.126683,2.9868846,2020.0,low
168749473,10.95,3.9,3.1572437,3.4530978,2.4632685,2021.0,low
165779332,10.95,3.7,3.3110077,2.2242303,2.248076,2020.0,low
167839433,10.95,3.8,3.3861086,2.959064,1.5115272,2020.0,low
170278126,10.95,3.8,2.7299855,3.5835636,1.6700047,2021.0,low
167691161,10.95,3.8,3.3110397,3.5281582,2.2028332,2021.0,low
167172820,10.95,3.9,2.7304132,3.718709,1.6356844,2021.0,low
160788398,10.95,3.7,2.1845102,3.644789,2.8878257,2019.0,low
163728887,10.95,3.9,3.8666046,2.9220521,1.4167911,2018.0,low
168761191,10.95,3.8,2.8558748,3.7629154,1.5123546,2021.0,low
165654645,10.95,3.7,3.3153844,3.1205127,2.2153847,2020.0,low
167048058,10.95,3.7,3.5776834,2.5567815,1.332182,2021.0,low
166106108,10.95,3.9,2.5152266,3.1817284,1.7108643,2020.0,low
170213268,10.95,3.8,4.1357145,3.0585153,2.0741847,2021.0,low
168655456,10.97,3.7,4.4953766,2.9033926,1.5031042,2021.0,low
167495620,10.99,3.6,4.042187,2.2020783,1.2372037,2020.0,low
164647269,10.99,3.9,3.2189436,3.6429698,2.4241354,2020.0,low
165863572,10.99,3.5,2.3600001,3.691266,1.9436709,2019.0,low
160157274,10.99,3.8,3.8568008,3.0018885,2.589178,2019.0,low
158483752,10.99,3.8,4.7646837,2.906629,1.366925,2018.0,low
164023689,10.99,3.8,3.187204,4.2050242,1.8476304,2019.0,low
160936067,10.99,3.7,3.0766096,2.947543,1.7834007,2019.0,low
166465023,10.99,3.5,2.3600001,3.691266,1.9436709,2020.0,low
171113167,10.99,3.8,4.6195335,2.879339,1.6237862,2021.0,low
168178794,10.99,3.8,4.2348075,3.310064,1.9030128,2020.0,low
161546279,10.99,3.9,2.4734054,3.0329192,1.5473514,2019.0,low
170035760,10.99,3.6,4.0479083,2.1247072,1.4230549,2021.0,low
163502114,10.99,3.8,3.0435698,3.0013487,2.1069071,2020.0,low
166060551,10.99,3.9,3.133889,3.2492697,1.4180318,2020.0,low
167289189,11.0,4.0,4.0870857,3.0925715,1.9074285,2020.0,low
165783689,11.0,3.8,4.418378,2.095805,1.3082383,2020.0,low
168165019,11.0,3.8,3.7678459,2.4363074,1.0,2020.0,low
167863494,11.0,3.6,3.9513562,3.0089288,2.1789384,2021.0,low
170388694,11.0,3.7,3.8481677,2.6204515,1.5837052,2021.0,low
165356517,11.0,3.7,2.9324288,3.4573185,1.6089894,2020.0,low
167335554,11.0,3.5,3.5296183,3.7766914,1.8958621,2021.0,low
170863550,11.0,3.6,3.3533776,3.30048,2.2606459,2021.0,low
167875267,11.0,3.7,4.646492,2.8028433,1.4808866,2020.0,low
167279115,11.0,3.9,4.3326163,2.1718655,1.4916819,2021.0,low
164578878,11.0,3.8,2.7587976,3.768669,1.533318,2020.0,low
169197932,11.0,3.5,4.1579595,2.4694824,1.4543736,2021.0,low
166736750,10.9,3.7,3.0070286,2.8438137,1.7998669,2020.0,low
26927633,10.95,3.8,3.4067605,3.0726566,1.506501,2014.0,low
159978569,10.95,3.7,2.9712691,2.7390862,1.3192893,2018.0,low
160158665,10.2,3.8,4.4751925,2.4308653,1.3253846,2018.0,low
161320307,10.9,3.6,3.9226313,2.562814,1.2900914,2019.0,low
149183388,10.9,3.9,3.307405,4.29219,1.9349494,2015.0,low
167669194,10.75,3.9,3.5388813,3.7646635,2.291313,2020.0,low
158776603,10.78868113539568,3.7,3.2994285,3.5412288,2.1179717,2017.0,low
160434720,10.4,3.9,4.282604,2.2752516,1.9293872,2018.0,low
159424785,10.9,3.7,2.4486585,3.4904273,1.6003047,2018.0,low
167953914,10.5,3.9,2.9835374,3.6074584,1.2788123,2020.0,low
170929924,10.9,3.5,3.2047799,3.9015095,2.531824,2021.0,low
166500675,10.5,3.9,4.2870274,3.438108,1.4345406,2019.0,low
26774827,10.2,3.9,4.1368685,1.9417279,1.191339,2014.0,low
156348085,10.95,4.0,4.3548,2.5736468,1.338387,2018.0,low
160465689,10.95,3.7,4.769059,2.862188,1.5118809,2018.0,low
164537389,10.39,3.6,3.1175747,3.486578,2.476578,2019.0,low
160279505,10.1,3.8,2.9829412,2.6915295,2.0230587,2018.0,low
163699091,10.9,3.8,3.646198,2.8548958,2.3729687,2019.0,low
168423634,10.07622106041672,4.0,3.0617595,3.844875,1.4902214,2020.0,low
155288344,10.5,3.6,3.6648583,2.8129468,1.3303206,2017.0,low
160121456,10.25,3.5,3.183077,4.0,1.5,2018.0,low
168111068,10.9,3.7,4.439497,3.0118237,1.5304717,2020.0,low
152380665,10.49,3.9,4.441892,1.9864864,1.5956757,2016.0,low
151869166,10.76,3.7,3.4406137,3.3523684,1.0102632,2016.0,low
160233343,10.9,3.7,4.0064983,2.9973907,1.092371,2018.0,low
14102012,10.95,3.5,3.648434,2.8770106,1.2957294,2014.0,low
141655318,10.95,3.7,2.7782848,2.9628103,1.7647079,2015.0,low
154200739,10.3,4.0,4.00071,2.100139,1.4972069,2016.0,low
159913890,10.95,3.7,3.8950489,2.8185992,1.3416212,2018.0,low
167406562,10.7,3.8,2.881279,2.903947,1.8132762,2020.0,low
163823355,10.75,3.7,3.5210135,2.8648648,1.2972972,2019.0,low
168061494,11.0,4.0,5.0,3.5,1.0,2020.0,low
171420758,10.9,4.0,3.816593,2.3751736,1.3000315,2021.0,low
167185432,10.95,3.7,2.5163264,2.857143,2.297959,2020.0,low
167458705,11.0,3.5,4.97582,1.9833862,1.1813756,2020.0,low
164479395,10.9,3.6,3.7105496,2.5597801,1.5667582,2019.0,low
155642103,10.4,3.9,3.137212,3.2411506,2.0344245,2017.0,low
152507015,10.9,3.9,4.0194726,2.228348,1.3946749,2016.0,low
171197881,10.75,3.8,3.7958825,3.0428734,2.133869,2021.0,low
114784478,10.5,3.9,4.6166177,2.9241433,2.6814203,2015.0,low
167934543,10.49,3.5,3.2144258,3.3237998,2.5829854,2020.0,low
162127425,10.99,3.9,2.8870811,3.0512247,1.9690883,2019.0,low
167727642,10.9,4.2,2.772342,3.6702976,1.9333827,2020.0,low
168855473,10.5,3.8,3.4678571,3.58013,1.7562987,2020.0,low
164637105,10.5,3.5,2.9267657,3.0698886,1.6029739,2019.0,low
1245703,10.2,3.8,4.0827985,2.0700219,1.3930935,2010.0,low
162529701,10.5,3.7,4.003009,2.0515687,1.2569538,2019.0,low
170842934,10.2,3.7,3.5308757,1.6566917,3.386572,2021.0,low
168257999,10.86,3.7,3.6728144,2.6154492,1.1001197,2020.0,low
171148831,10.2,3.8,3.399613,2.729226,1.5604516,2021.0,low
165074079,10.99,3.4,3.5,2.5,1.2,2019.0,low
164745749,10.85,3.6,3.700818,3.0079105,1.4091882,2020.0,low
168703424,10.5,3.8,4.8749022,3.4443095,1.412655,2021.0,low
